CODE,DATE,NAME.x,12m Low,12m High,Day Low,Day High,Day Price,Previous,Change,Change%,Volume,Adjust,Date2,Date3,SECTOR,NAME.y
UNGA,24-Jun-20,Unga Group Ltd,26.1,36.5,29.45,29.45,29.45,28.75,0.7,2.43%,"1,200",-,24-06-2020,2020-06-24,Manufacturing and Allied,Unga Group Ltd
UNGA,12-Mar-20,Unga Group Ltd,26.1,37,31,32.5,31.9,30,1.9,6.33%,500,-,12-03-2020,2020-03-12,Manufacturing and Allied,Unga Group Ltd
UNGA,06-Nov-19,Unga Group Ltd,26.1,37,34,34,34,34,-,-,600,-,06-11-2019,2019-11-06,Manufacturing and Allied,Unga Group Ltd
UNGA,22-Feb-19,Unga Group Ltd,26.1,36.5,37,39,38.4,36.8,1.6,4.35%,700,-,22-02-2019,2019-02-22,Manufacturing and Allied,Unga Group Ltd
UNGA,03-Feb-20,Unga Group Ltd,26.1,37,33,33,33,32,1,3.13%,100,-,03-02-2020,2020-02-03,Manufacturing and Allied,Unga Group Ltd
UNGA,11-May-20,Unga Group Ltd,26.1,37,28.1,28.1,28.1,28.1,-,-,-,-,11-05-2020,2020-05-11,Manufacturing and Allied,Unga Group Ltd
UNGA,08-Nov-19,Unga Group Ltd,26.1,37,33,33,33,34,-1,2.94%,"1,900",-,08-11-2019,2019-11-08,Manufacturing and Allied,Unga Group Ltd
UNGA,25-Jun-20,Unga Group Ltd,26.1,37,29,29,29,29.45,-0.45,1.53%,"2,000",-,25-06-2020,2020-06-25,Manufacturing and Allied,Unga Group Ltd
UNGA,19-Mar-20,Unga Group Ltd,26.1,37,29,29,29,29,-,-,-,-,19-03-2020,2020-03-19,Manufacturing and Allied,Unga Group Ltd
UNGA,19-Oct-20,Unga Group Ltd,26.1,34.05,30.650000000000002,30.650000000000002,30.650000000000002,30.650000000000002,-,-,-,-,19-10-2020,2020-10-19,Manufacturing and Allied,Unga Group Ltd
UNGA,04-Feb-19,Unga Group Ltd,26.1,36.5,38.25,38.25,38.25,38.25,-,-,-,-,04-02-2019,2019-02-04,Manufacturing and Allied,Unga Group Ltd
UNGA,09-Oct-19,Unga Group Ltd,26.1,37,31.55,31.55,31.55,31.55,-,-,-,-,09-10-2019,2019-10-09,Manufacturing and Allied,Unga Group Ltd
UNGA,25-Feb-19,Unga Group Ltd,26.1,36.5,36.2,36.2,36.2,38.4,-2.2,5.73%,800,-,25-02-2019,2019-02-25,Manufacturing and Allied,Unga Group Ltd
UNGA,24-Apr-20,Unga Group Ltd,26.1,37,29,29,29,29,-,-,-,-,24-04-2020,2020-04-24,Manufacturing and Allied,Unga Group Ltd
UNGA,13-Nov-19,Unga Group Ltd,26.1,37,33,33,33,33,-,-,800,-,13-11-2019,2019-11-13,Manufacturing and Allied,Unga Group Ltd
UNGA,22-May-19,Unga Group Ltd,26.1,37,34,34,34,34.1,-0.1,0.29%,500,-,22-05-2019,2019-05-22,Manufacturing and Allied,Unga Group Ltd
UNGA,28-Feb-19,Unga Group Ltd,26.1,37,36.2,36.2,36.2,36.2,-,-,"1,200",-,28-02-2019,2019-02-28,Manufacturing and Allied,Unga Group Ltd
UNGA,26-Jun-20,Unga Group Ltd,26.1,37,29,29,29,29,-,-,-,-,26-06-2020,2020-06-26,Manufacturing and Allied,Unga Group Ltd
UNGA,27-Feb-20,Unga Group Ltd,26.1,37,31,31,31,31,-,-,-,-,27-02-2020,2020-02-27,Manufacturing and Allied,Unga Group Ltd
UNGA,07-Jan-20,Unga Group Ltd,26.1,37,32,32,32,33.8,-1.8,5.33%,100,-,07-01-2020,2020-01-07,Manufacturing and Allied,Unga Group Ltd
UNGA,17-Jan-20,Unga Group Ltd,26.1,37,32.949999999999996,35,34.65,32.5,2.15,6.62%,"2,000",-,17-01-2020,2020-01-17,Manufacturing and Allied,Unga Group Ltd
UNGA,28-Oct-19,Unga Group Ltd,26.1,36.5,33.9,33.9,33.9,33.9,-,-,-,-,28-10-2019,2019-10-28,Manufacturing and Allied,Unga Group Ltd
UNGA,03-Mar-20,Unga Group Ltd,26.1,37,31,31,31,31,-,-,-,-,03-03-2020,2020-03-03,Manufacturing and Allied,Unga Group Ltd
UNGA,30-Oct-20,Unga Group Ltd,26.1,35,30,30,30,30,-,-,-,-,30-10-2020,2020-10-30,Manufacturing and Allied,Unga Group Ltd
UNGA,04-Mar-20,Unga Group Ltd,26.1,37,31,31,31,31,-,-,-,-,04-03-2020,2020-03-04,Manufacturing and Allied,Unga Group Ltd
UNGA,02-Mar-20,Unga Group Ltd,26.1,37,31,31,31,31,-,-,-,-,02-03-2020,2020-03-02,Manufacturing and Allied,Unga Group Ltd
UNGA,23-Jun-20,Unga Group Ltd,26.1,36.5,28.75,28.75,28.75,28.75,-,-,-,-,23-06-2020,2020-06-23,Manufacturing and Allied,Unga Group Ltd
UNGA,01-Oct-20,Unga Group Ltd,26.1,35,30,30,30,30,-,-,-,-,01-10-2020,2020-10-01,Manufacturing and Allied,Unga Group Ltd
UNGA,03-Jun-20,Unga Group Ltd,26.1,37,27.4,27.4,27.4,27.4,-,-,-,-,03-06-2020,2020-06-03,Manufacturing and Allied,Unga Group Ltd
UNGA,04-Nov-19,Unga Group Ltd,26.1,37,33,33.949999999999996,33.5,33.849999999999994,-0.35,1.03%,"1,400",-,04-11-2019,2019-11-04,Manufacturing and Allied,Unga Group Ltd
UNGA,09-Mar-20,Unga Group Ltd,26.1,37,32.5,32.5,32.5,32.5,-,-,-,-,09-03-2020,2020-03-09,Manufacturing and Allied,Unga Group Ltd
UNGA,24-Mar-20,Unga Group Ltd,26.1,37,29,29,29,29,-,-,-,-,24-03-2020,2020-03-24,Manufacturing and Allied,Unga Group Ltd
UNGA,28-Feb-20,Unga Group Ltd,26.1,37,31,31,31,31,-,-,-,-,28-02-2020,2020-02-28,Manufacturing and Allied,Unga Group Ltd
UNGA,15-Sep-20,Unga Group Ltd,26.1,34.05,30,30,30,30,-,-,400,-,15-09-2020,2020-09-15,Manufacturing and Allied,Unga Group Ltd
UNGA,08-Dec-20,Unga Group Ltd,26.1,35,31,31,31,31,-,-,-,-,08-12-2020,2020-12-08,Manufacturing and Allied,Unga Group Ltd
UNGA,15-Jun-20,Unga Group Ltd,26.1,37,28.8,28.8,28.8,28.8,-,-,-,-,15-06-2020,2020-06-15,Manufacturing and Allied,Unga Group Ltd
UNGA,22-Dec-20,Unga Group Ltd,26.1,34.05,31,31,31,31,-,-,-,-,22-12-2020,2020-12-22,Manufacturing and Allied,Unga Group Ltd
UNGA,27-Nov-20,Unga Group Ltd,26.1,35,30,30,30,30,-,-,-,-,27-11-2020,2020-11-27,Manufacturing and Allied,Unga Group Ltd
UNGA,06-Nov-20,Unga Group Ltd,26.1,35,30.05,30.05,30.05,30.05,-,-,-,-,06-11-2020,2020-11-06,Manufacturing and Allied,Unga Group Ltd
UNGA,05-Nov-20,Unga Group Ltd,26.1,35,30.05,30.05,30.05,30.05,-,-,-,-,05-11-2020,2020-11-05,Manufacturing and Allied,Unga Group Ltd
UNGA,13-Nov-20,Unga Group Ltd,26.1,34.05,30.05,30.05,30.05,30.05,-,-,-,-,13-11-2020,2020-11-13,Manufacturing and Allied,Unga Group Ltd
UNGA,12-Nov-20,Unga Group Ltd,26.1,35,30.05,30.05,30.05,30.05,-,-,-,-,12-11-2020,2020-11-12,Manufacturing and Allied,Unga Group Ltd
UNGA,16-Oct-20,Unga Group Ltd,26.1,34.05,30.650000000000002,30.650000000000002,30.650000000000002,30.650000000000002,-,-,-,-,16-10-2020,2020-10-16,Manufacturing and Allied,Unga Group Ltd
UNGA,14-Jan-20,Unga Group Ltd,26.1,37,32,32,32,32,-,-,"1,000",-,14-01-2020,2020-01-14,Manufacturing and Allied,Unga Group Ltd
UNGA,08-Sep-20,Unga Group Ltd,26.1,35,30,30,30,30,-,-,-,-,08-09-2020,2020-09-08,Manufacturing and Allied,Unga Group Ltd
UNGA,18-Sep-19,Unga Group Ltd,26.1,37,31.9,31.9,31.9,31.9,-,-,-,-,18-09-2019,2019-09-18,Manufacturing and Allied,Unga Group Ltd
UNGA,15-Feb-19,Unga Group Ltd,26.1,36.5,36.25,36.25,36.25,36.2,0.05,0.14%,100,-,15-02-2019,2019-02-15,Manufacturing and Allied,Unga Group Ltd
UNGA,11-Dec-20,Unga Group Ltd,26.1,34.05,30,30,30,30,-,-,-,-,11-12-2020,2020-12-11,Manufacturing and Allied,Unga Group Ltd
UNGA,20-Mar-20,Unga Group Ltd,26.1,37,29,29,29,29,-,-,900,-,20-03-2020,2020-03-20,Manufacturing and Allied,Unga Group Ltd
UNGA,17-Jul-20,Unga Group Ltd,26.1,34.05,28.05,28.05,28.05,28.05,-,-,-,-,17-07-2020,2020-07-17,Manufacturing and Allied,Unga Group Ltd
UNGA,02-Jul-20,Unga Group Ltd,26.1,35,29.85,29.85,29.85,29.8,0.05,0.17%,2500,-,02-07-2020,2020-07-02,Manufacturing and Allied,Unga Group Ltd
UNGA,27-Apr-20,Unga Group Ltd,26.1,37,29,29,29,29,-,-,-,-,27-04-2020,2020-04-27,Manufacturing and Allied,Unga Group Ltd
UNGA,14-Nov-19,Unga Group Ltd,26.1,37,33,33,33,33,-,-,300,-,14-11-2019,2019-11-14,Manufacturing and Allied,Unga Group Ltd
UNGA,19-May-20,Unga Group Ltd,26.1,36.5,30,30,30,30,-,-,-,-,19-05-2020,2020-05-19,Manufacturing and Allied,Unga Group Ltd
UNGA,09-Jul-20,Unga Group Ltd,26.1,35,29.85,29.85,29.85,29.85,-,-,-,-,09-07-2020,2020-07-09,Manufacturing and Allied,Unga Group Ltd
UNGA,29-Jan-20,Unga Group Ltd,26.1,37,31,32,31.3,31,0.3,0.97%,"2,200",-,29-01-2020,2020-01-29,Manufacturing and Allied,Unga Group Ltd
UNGA,10-Sep-20,Unga Group Ltd,26.1,35,30,30,30,30,-,-,1500,-,10-09-2020,2020-09-10,Manufacturing and Allied,Unga Group Ltd
UNGA,27-Dec-19,Unga Group Ltd,26.1,37,33.949999999999996,34,34,33.75,0.25,0.74%,500,-,27-12-2019,2019-12-27,Manufacturing and Allied,Unga Group Ltd
UNGA,10-Dec-20,Unga Group Ltd,26.1,35,30,30,30,31,-1,3.23%,100,-,10-12-2020,2020-12-10,Manufacturing and Allied,Unga Group Ltd
UNGA,29-Oct-20,Unga Group Ltd,26.1,35,30,30,30,30,-,-,-,-,29-10-2020,2020-10-29,Manufacturing and Allied,Unga Group Ltd
UNGA,11-Sep-19,Unga Group Ltd,26.1,37,32,32,32,32,-,-,-,-,11-09-2019,2019-09-11,Manufacturing and Allied,Unga Group Ltd
UNGA,03-Sep-20,Unga Group Ltd,26.1,35,30,30,30,33,-3,9.09%,1200,-,03-09-2020,2020-09-03,Manufacturing and Allied,Unga Group Ltd
UNGA,16-Jan-20,Unga Group Ltd,26.1,36.5,32.5,32.5,32.5,32.949999999999996,-0.45,1.37%,"1,000",-,16-01-2020,2020-01-16,Manufacturing and Allied,Unga Group Ltd
UNGA,20-May-20,Unga Group Ltd,26.1,36.5,30,30,30,30,-,-,-,-,20-05-2020,2020-05-20,Manufacturing and Allied,Unga Group Ltd
UNGA,18-Aug-20,Unga Group Ltd,26.1,34.05,32.7,32.7,32.7,32.7,-,-,-,-,18-08-2020,2020-08-18,Manufacturing and Allied,Unga Group Ltd
UNGA,09-Dec-20,Unga Group Ltd,26.1,35,31,31,31,31,-,-,-,-,09-12-2020,2020-12-09,Manufacturing and Allied,Unga Group Ltd
UNGA,07-Nov-19,Unga Group Ltd,26.1,37,34,34,34,34,-,-,100,-,07-11-2019,2019-11-07,Manufacturing and Allied,Unga Group Ltd
UNGA,22-May-20,Unga Group Ltd,26.1,37,30,30,30,30,-,-,"1,800",-,22-05-2020,2020-05-22,Manufacturing and Allied,Unga Group Ltd
UNGA,03-Nov-20,Unga Group Ltd,26.1,35,30,30,30,30,-,-,-,-,03-11-2020,2020-11-03,Manufacturing and Allied,Unga Group Ltd
UNGA,19-Nov-19,Unga Group Ltd,26.1,37,31,31,31,31,-,-,-,-,19-11-2019,2019-11-19,Manufacturing and Allied,Unga Group Ltd
UNGA,19-Jun-20,Unga Group Ltd,26.1,37,27.6,29.45,28.75,29.45,-0.7,2.38%,800,-,19-06-2020,2020-06-19,Manufacturing and Allied,Unga Group Ltd
UNGA,30-Apr-20,Unga Group Ltd,26.1,37,29,30.5,29.2,28,1.2,4.29%,700,-,30-04-2020,2020-04-30,Manufacturing and Allied,Unga Group Ltd
UNGA,28-Dec-20,Unga Group Ltd,26.1,34.05,31.5,31.5,31.5,31.5,-,-,-,-,28-12-2020,2020-12-28,Manufacturing and Allied,Unga Group Ltd
UNGA,06-Mar-20,Unga Group Ltd,26.1,37,32.5,32.5,32.5,31,1.5,4.84%,200,-,06-03-2020,2020-03-06,Manufacturing and Allied,Unga Group Ltd
UNGA,14-May-20,Unga Group Ltd,26.1,37,28.1,28.1,28.1,28.1,-,-,-,-,14-05-2020,2020-05-14,Manufacturing and Allied,Unga Group Ltd
UNGA,09-Oct-20,Unga Group Ltd,26.1,35,30,30,30,30,-,-,-,-,09-10-2020,2020-10-09,Manufacturing and Allied,Unga Group Ltd
UNGA,20-Aug-20,Unga Group Ltd,26.1,34.05,32.7,32.7,32.7,32.7,-,-,-,-,20-08-2020,2020-08-20,Manufacturing and Allied,Unga Group Ltd
UNGA,30-Dec-20,Unga Group Ltd,26.1,35,31.8,31.8,31.8,31.8,-,-,-,-,30-12-2020,2020-12-30,Manufacturing and Allied,Unga Group Ltd
UNGA,29-Jun-20,Unga Group Ltd,26.1,37,29.1,29.1,29.1,29,0.1,0.34%,100,-,29-06-2020,2020-06-29,Manufacturing and Allied,Unga Group Ltd
UNGA,07-Oct-20,Unga Group Ltd,26.1,35,30,30,30,30,-,-,-,-,07-10-2020,2020-10-07,Manufacturing and Allied,Unga Group Ltd
UNGA,09-Jan-20,Unga Group Ltd,26.1,37,32,32,32,32,-,-,-,-,09-01-2020,2020-01-09,Manufacturing and Allied,Unga Group Ltd
UNGA,12-Oct-20,Unga Group Ltd,26.1,35,30,30,30,30,-,-,2500,-,12-10-2020,2020-10-12,Manufacturing and Allied,Unga Group Ltd
UNGA,21-Aug-20,Unga Group Ltd,26.1,35,32.7,32.7,32.7,32.7,-,-,-,-,21-08-2020,2020-08-21,Manufacturing and Allied,Unga Group Ltd
UNGA,01-Jul-20,Unga Group Ltd,26.1,35,29.8,29.8,29.8,29.8,-,-,-,-,01-07-2020,2020-07-01,Manufacturing and Allied,Unga Group Ltd
UNGA,07-Jul-20,Unga Group Ltd,26.1,35,29.85,29.85,29.85,29.85,-,-,-,-,07-07-2020,2020-07-07,Manufacturing and Allied,Unga Group Ltd
UNGA,26-May-20,Unga Group Ltd,26.1,37,27,27,27,30,-3,10.00%,200,-,26-05-2020,2020-05-26,Manufacturing and Allied,Unga Group Ltd
UNGA,16-Jul-20,Unga Group Ltd,26.1,34.05,28.05,28.05,28.05,28.05,-,-,-,-,16-07-2020,2020-07-16,Manufacturing and Allied,Unga Group Ltd
UNGA,08-Feb-19,Unga Group Ltd,26.1,36.5,36,36.6,36.1,36,0.1,0.28%,"2,500",-,08-02-2019,2019-02-08,Manufacturing and Allied,Unga Group Ltd
UNGA,26-Aug-20,Unga Group Ltd,26.1,34.05,33,33,33,33,-,-,100,-,26-08-2020,2020-08-26,Manufacturing and Allied,Unga Group Ltd
UNGA,06-May-20,Unga Group Ltd,26.1,37,29,29,29,28.4,0.6,2.11%,500,-,06-05-2020,2020-05-06,Manufacturing and Allied,Unga Group Ltd
UNGA,18-Nov-19,Unga Group Ltd,26.1,37,31,31,31,31,-,-,-,-,18-11-2019,2019-11-18,Manufacturing and Allied,Unga Group Ltd
UNGA,04-Dec-20,Unga Group Ltd,26.1,35,31,31,31,30.45,0.55,1.81%,100,-,04-12-2020,2020-12-04,Manufacturing and Allied,Unga Group Ltd
UNGA,04-May-20,Unga Group Ltd,26.1,37,29.2,29.2,29.2,29.2,-,-,-,-,04-05-2020,2020-05-04,Manufacturing and Allied,Unga Group Ltd
UNGA,16-Dec-20,Unga Group Ltd,26.1,35,30,30,30,30,-,-,-,-,16-12-2020,2020-12-16,Manufacturing and Allied,Unga Group Ltd
UNGA,04-Nov-20,Unga Group Ltd,26.1,35,30.05,30.05,30.05,30,0.05,0.17%,100,-,04-11-2020,2020-11-04,Manufacturing and Allied,Unga Group Ltd
UNGA,14-Dec-20,Unga Group Ltd,26.1,35,30,30,30,30,-,-,200,-,14-12-2020,2020-12-14,Manufacturing and Allied,Unga Group Ltd
UNGA,10-Jan-20,Unga Group Ltd,26.1,37,32,32,32,32,-,-,-,-,10-01-2020,2020-01-10,Manufacturing and Allied,Unga Group Ltd
UNGA,13-Oct-20,Unga Group Ltd,26.1,35,30,32,30.650000000000002,30,0.65,2.17%,300,-,13-10-2020,2020-10-13,Manufacturing and Allied,Unga Group Ltd
UNGA,10-Mar-20,Unga Group Ltd,26.1,37,30,30,30,32.5,-2.5,7.69%,400,-,10-03-2020,2020-03-10,Manufacturing and Allied,Unga Group Ltd
UNGA,24-Aug-20,Unga Group Ltd,26.1,34.05,32.7,32.7,32.7,32.7,-,-,-,-,24-08-2020,2020-08-24,Manufacturing and Allied,Unga Group Ltd
UNGA,31-Jan-20,Unga Group Ltd,26.1,37,32,32,32,32,-,-,-,-,31-01-2020,2020-01-31,Manufacturing and Allied,Unga Group Ltd
UNGA,27-Aug-20,Unga Group Ltd,26.1,34.05,33,33,33,33,-,-,-,-,27-08-2020,2020-08-27,Manufacturing and Allied,Unga Group Ltd
UNGA,29-Nov-19,Unga Group Ltd,26.1,37,34.05,35.7,35.1,35.7,-0.6,1.68%,400,-,29-11-2019,2019-11-29,Manufacturing and Allied,Unga Group Ltd
UNGA,02-Nov-20,Unga Group Ltd,26.1,35,30,30,30,30,-,-,-,-,02-11-2020,2020-11-02,Manufacturing and Allied,Unga Group Ltd
UNGA,21-Oct-20,Unga Group Ltd,26.1,34.05,30.650000000000002,30.650000000000002,30.650000000000002,30.650000000000002,-,-,-,-,21-10-2020,2020-10-21,Manufacturing and Allied,Unga Group Ltd
UNGA,15-Nov-19,Unga Group Ltd,26.1,37,30.6,33,31,33,-2,6.06%,"11,600",-,15-11-2019,2019-11-15,Manufacturing and Allied,Unga Group Ltd
UNGA,05-Mar-20,Unga Group Ltd,26.1,37,31,31,31,31,-,-,300,-,05-03-2020,2020-03-05,Manufacturing and Allied,Unga Group Ltd
UNGA,07-May-20,Unga Group Ltd,26.1,37,28.1,30.5,28.150000000000002,29,-0.85,2.93%,"10,200",-,07-05-2020,2020-05-07,Manufacturing and Allied,Unga Group Ltd
UNGA,26-Oct-20,Unga Group Ltd,26.1,34.05,30,30,30,30,-,-,6100,-,26-10-2020,2020-10-26,Manufacturing and Allied,Unga Group Ltd
UNGA,30-Jan-20,Unga Group Ltd,26.1,36.5,32,32,32,31.3,0.7,2.24%,300,-,30-01-2020,2020-01-30,Manufacturing and Allied,Unga Group Ltd
UNGA,13-Jan-20,Unga Group Ltd,26.1,37,32,32,32,32,-,-,-,-,13-01-2020,2020-01-13,Manufacturing and Allied,Unga Group Ltd
UNGA,22-Jul-20,Unga Group Ltd,26.1,34.05,28,28,28,28.05,-0.05,0.18%,100,-,22-07-2020,2020-07-22,Manufacturing and Allied,Unga Group Ltd
UNGA,23-Oct-20,Unga Group Ltd,26.1,35,30,30,30,30.650000000000002,-0.65,2.12%,1000,-,23-10-2020,2020-10-23,Manufacturing and Allied,Unga Group Ltd
UNGA,15-Jan-20,Unga Group Ltd,26.1,37,32.949999999999996,32.949999999999996,32.949999999999996,32,0.95,2.97%,200,-,15-01-2020,2020-01-15,Manufacturing and Allied,Unga Group Ltd
UNGA,27-Nov-19,Unga Group Ltd,26.1,37,35,35,35,35,-,-,100,-,27-11-2019,2019-11-27,Manufacturing and Allied,Unga Group Ltd
UNGA,03-Jul-20,Unga Group Ltd,26.1,35,29.85,29.85,29.85,29.85,-,-,-,-,03-07-2020,2020-07-03,Manufacturing and Allied,Unga Group Ltd
UNGA,09-Sep-20,Unga Group Ltd,26.1,35,30,30,30,30,-,-,-,-,09-09-2020,2020-09-09,Manufacturing and Allied,Unga Group Ltd
UNGA,28-Nov-19,Unga Group Ltd,26.1,37,35.7,35.7,35.7,35,0.7,2.00%,100,-,28-11-2019,2019-11-28,Manufacturing and Allied,Unga Group Ltd
UNGA,21-May-20,Unga Group Ltd,26.1,36.5,30,30,30,30,-,-,-,-,21-05-2020,2020-05-21,Manufacturing and Allied,Unga Group Ltd
UNGA,22-Oct-20,Unga Group Ltd,26.1,34.05,30.650000000000002,30.650000000000002,30.650000000000002,30.650000000000002,-,-,-,-,22-10-2020,2020-10-22,Manufacturing and Allied,Unga Group Ltd
UNGA,15-Jul-20,Unga Group Ltd,26.1,34.05,28.05,28.05,28.05,28.05,-,-,-,-,15-07-2020,2020-07-15,Manufacturing and Allied,Unga Group Ltd
UNGA,31-Dec-20,Unga Group Ltd,26.1,35,31.8,31.8,31.8,31.8,-,-,-,-,31-12-2020,2020-12-31,Manufacturing and Allied,Unga Group Ltd
UNGA,04-Sep-20,Unga Group Ltd,26.1,34.05,30,30,30,30,-,-,2400,-,04-09-2020,2020-09-04,Manufacturing and Allied,Unga Group Ltd
UNGA,23-Mar-20,Unga Group Ltd,26.1,37,29,29,29,29,-,-,-,-,23-03-2020,2020-03-23,Manufacturing and Allied,Unga Group Ltd
UNGA,20-Nov-19,Unga Group Ltd,26.1,37,31,31,31,31,-,-,-,-,20-11-2019,2019-11-20,Manufacturing and Allied,Unga Group Ltd
UNGA,15-Dec-20,Unga Group Ltd,26.1,35,30,30,30,30,-,-,-,-,15-12-2020,2020-12-15,Manufacturing and Allied,Unga Group Ltd
UNGA,11-Mar-20,Unga Group Ltd,26.1,37,30,30,30,30,-,-,-,-,11-03-2020,2020-03-11,Manufacturing and Allied,Unga Group Ltd
UNGA,13-Mar-20,Unga Group Ltd,26.1,37,29,31,30.3,31.9,-1.6,5.02%,"1,600",-,13-03-2020,2020-03-13,Manufacturing and Allied,Unga Group Ltd
